InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537077,21358,TOAST ITS - HAPPY BIRTHDAY,2,12/5/2010 11:59,1.25,17062,United Kingdom
559141,22663,JUMBO BAG DOLLY GIRL DESIGN,100,7/6/2011 13:56,1.79,15311,United Kingdom
554702,22492,MINI PAINT SET VINTAGE ,36,5/26/2011 9:45,0.65,15805,United Kingdom
541104,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2,1/13/2011 14:29,4.13,,United Kingdom
546007,22424,ENAMEL BREAD BIN CREAM,1,3/8/2011 15:34,24.96,,United Kingdom
556812,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,6/14/2011 17:25,4.13,,United Kingdom
580974,21495,SKULLS AND CROSSBONES WRAP,25,12/6/2011 15:17,0.42,14293,United Kingdom
560290,23000,TRAVEL CARD WALLET TRANSPORT,1,7/18/2011 10:17,0.83,,United Kingdom
576121,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,11/14/2011 10:38,1.25,14530,United Kingdom
541848,22973,CHILDREN'S CIRCUS PARADE MUG,6,1/23/2011 13:31,1.65,17611,United Kingdom
566060,90144,SILVER DROP EARRINGS WITH FLOWER,1,9/8/2011 15:27,3.73,,United Kingdom
565197,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,9/1/2011 16:16,2.55,13376,United Kingdom
566164,22383,LUNCH BAG SUKI DESIGN ,22,9/9/2011 11:56,4.96,,United Kingdom
544319,22718,CARD CAT AND TREE ,12,2/17/2011 15:03,0.42,14379,United Kingdom
568912,22976,CIRCUS PARADE CHILDRENS EGG CUP ,4,9/29/2011 13:45,1.25,17528,United Kingdom
565840,22546,MINI JIGSAW PURDEY,1,9/7/2011 12:02,0.83,,United Kingdom
550005,23206,LUNCH BAG APPLE DESIGN,100,4/14/2011 9:58,1.45,17677,United Kingdom
562846,22631,CIRCUS PARADE LUNCH BOX ,2,8/10/2011 9:29,3.29,,United Kingdom
543355,22926,IVORY GIANT GARDEN THERMOMETER,1,2/7/2011 13:50,5.95,16033,United Kingdom
573150,22196,SMALL HEART MEASURING SPOONS,3,10/27/2011 20:07,0.85,15014,United Kingdom
561031,23204,CHARLOTTE BAG APPLES DESIGN,100,7/24/2011 11:32,0.72,13461,United Kingdom
536627,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,12/2/2010 10:53,19.95,15658,United Kingdom
550274,22750,FELTCRAFT PRINCESS LOLA DOLL,4,4/15/2011 12:23,3.75,15498,United Kingdom
572307,84360,TABLE LAMP WHITE SHADE WOOD BASE,3,10/23/2011 15:23,5.95,16905,United Kingdom
548163,48138,DOORMAT UNION FLAG,1,3/29/2011 13:43,14.13,,United Kingdom
540821,21943,CAKES AND RABBITS DESIGN FLANNEL ,1,1/11/2011 13:16,1.66,,United Kingdom
548484,20717,STRAWBERRY SHOPPER BAG,2,3/31/2011 12:43,1.25,13571,United Kingdom
559817,47585A,PINK FAIRY CAKE CUSHION COVER,2,7/12/2011 16:20,4.13,,United Kingdom
575930,84946,ANTIQUE SILVER T-LIGHT GLASS,15,11/11/2011 17:58,2.46,,United Kingdom
569000,22147,FELTCRAFT BUTTERFLY HEARTS,12,9/29/2011 17:36,1.45,17015,United Kingdom
558881,22627,MINT KITCHEN SCALES,2,7/4/2011 14:36,8.5,12705,Germany
561893,22092,BLUE PAISLEY TISSUE BOX,1,7/31/2011 14:39,0.39,12942,United Kingdom
553946,21735,TWO DOOR CURIO CABINET,2,5/20/2011 10:48,12.75,15601,United Kingdom
558992,22138,BAKING SET 9 PIECE RETROSPOT ,3,7/5/2011 11:36,4.95,14223,United Kingdom
557281,48194,DOORMAT HEARTS,2,6/19/2011 12:23,7.95,13632,United Kingdom
576121,23486,ANTIQUE HEART SHELF UNIT,1,11/14/2011 10:38,16.65,14530,United Kingdom
567637,22913,RED COAT RACK PARIS FASHION,3,9/21/2011 13:57,4.95,17865,United Kingdom
566163,22659,LUNCH BOX I LOVE LONDON,12,9/9/2011 11:48,1.95,12637,France
568188,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,9/25/2011 14:33,4.25,16049,United Kingdom
564563,23221,REINDEER HEART DECORATION SILVER,12,8/26/2011 10:32,0.83,13630,United Kingdom
561537,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/28/2011 9:58,0.55,13870,United Kingdom
559864,23187,FRENCH STYLE STORAGE JAR BONBONS,48,7/13/2011 10:38,0.29,14916,United Kingdom
551172,85061W,WHITE JEWELLED HEART DECORATION,10,4/26/2011 16:53,0.85,17854,United Kingdom
560791,23182,TOILET SIGN OCCUPIED OR VACANT,24,7/21/2011 10:30,0.83,14688,United Kingdom
543979,48185,DOORMAT FAIRY CAKE,1,2/14/2011 15:43,7.95,14606,United Kingdom
C543817,79160,HEART SHAPE WIRELESS DOORBELL,-2,2/13/2011 15:28,2.1,17841,United Kingdom
565289,23335,EGG FRYING PAN IVORY ,6,9/2/2011 11:43,2.08,14911,EIRE
580367,84568,GIRLS ALPHABET IRON ON PATCHES ,11,12/2/2011 16:39,0.42,,United Kingdom
558475,22963,JAM JAR WITH GREEN LID,1,6/29/2011 15:58,1.63,,United Kingdom
570225,23366,SET 12 COLOURING PENCILS DOILY,3,10/9/2011 13:15,0.65,16595,United Kingdom
545182,17096,ASSORTED LAQUERED INCENSE HOLDERS,24,2/28/2011 14:48,0.21,14046,United Kingdom
572087,21947,SET OF 6 HEART CHOPSTICKS,12,10/20/2011 14:30,1.25,12683,France
572836,23009,I LOVE LONDON BABY GIFT SET,2,10/26/2011 11:51,16.95,15568,United Kingdom
561820,22501,PICNIC BASKET WICKER LARGE,2,7/29/2011 16:00,20.79,,United Kingdom
559301,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,7/7/2011 12:41,4.15,13842,United Kingdom
545713,21329,DINOSAURS  WRITING SET ,6,3/7/2011 10:11,3.29,,United Kingdom
539038,84823,DANISH ROSE FOLDING CHAIR,4,12/15/2010 14:45,7.95,15641,United Kingdom
539501,22174,PHOTO CUBE,6,12/20/2010 11:08,1.65,17085,United Kingdom
540832,22382,LUNCH BAG SPACEBOY DESIGN ,4,1/11/2011 14:42,4.13,,United Kingdom
574316,48138,DOORMAT UNION FLAG,3,11/3/2011 18:45,8.25,17351,United Kingdom
541794,20726,LUNCH BAG WOODLAND,2,1/21/2011 13:21,1.65,17238,United Kingdom
557397,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,6/20/2011 11:23,8.25,17897,United Kingdom
549953,22366,DOORMAT AIRMAIL ,2,4/13/2011 13:15,7.95,12766,Portugal
574328,22986,WRAP GINGHAM ROSE ,25,11/4/2011 9:05,0.42,13081,United Kingdom
554988,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,5/29/2011 13:32,1.65,15897,United Kingdom
539436,22573,STAR WOODEN CHRISTMAS DECORATION,1,12/17/2010 14:49,1.66,,United Kingdom
579471,21843,RED RETROSPOT CAKE STAND,1,11/29/2011 15:08,20.79,,United Kingdom
551421,22630,DOLLY GIRL LUNCH BOX,10,4/28/2011 14:04,1.95,14077,United Kingdom
551270,21288,STRIPEY CHOCOLATE NESTING BOXES,2,4/27/2011 12:35,2.95,15891,United Kingdom
565453,22960,JAM MAKING SET WITH JARS,12,9/4/2011 16:05,3.75,15136,United Kingdom
560695,22616,PACK OF 12 LONDON TISSUES ,240,7/20/2011 12:08,0.25,14101,United Kingdom
570252,23201,JUMBO BAG ALPHABET,10,10/10/2011 9:14,2.08,14665,United Kingdom
568554,21063,PARTY INVITES JAZZ HEARTS,12,9/27/2011 15:31,0.85,12455,Spain
566976,22988,SOLDIERS EGG CUP ,12,9/16/2011 9:27,1.25,15382,United Kingdom
547964,22227,HANGING HEART MIRROR DECORATION ,65,3/28/2011 15:45,1.25,,United Kingdom
546974,22178,VICTORIAN GLASS HANGING T-LIGHT,2,3/18/2011 12:08,2.46,,United Kingdom
560881,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,7/21/2011 15:45,8.25,17965,United Kingdom
544105,22379,RECYCLING BAG RETROSPOT ,10,2/16/2011 10:38,2.1,17567,United Kingdom
545035,21931,JUMBO STORAGE BAG SUKI,20,2/25/2011 17:03,1.95,15078,United Kingdom
554814,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,5/26/2011 13:34,4.15,16609,United Kingdom
574032,22736,RIBBON REEL MAKING SNOWMEN ,5,11/2/2011 12:37,1.65,17754,United Kingdom
580983,90200A,PURPLE SWEETHEART BRACELET,1,12/6/2011 16:26,4.15,,United Kingdom
563549,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,1,8/17/2011 12:34,7.46,,United Kingdom
573137,23536,WALL ART VILLAGE SHOW ,1,10/27/2011 17:15,12.46,,United Kingdom
574091,22707,WRAP MONSTER FUN ,25,11/3/2011 9:20,0.42,17086,United Kingdom
545579,15034,PAPER POCKET TRAVELING FAN ,24,3/4/2011 8:10,0.14,17508,Greece
569014,22302,COFFEE MUG PEARS  DESIGN,12,9/30/2011 9:05,2.55,18053,United Kingdom
549262,21065,BOOM BOX SPEAKER GIRLS,1,4/7/2011 12:38,5.95,14465,United Kingdom
556484,84991,60 TEATIME FAIRY CAKE CASES,6,6/12/2011 13:17,0.55,16938,United Kingdom
572191,21621,VINTAGE UNION JACK BUNTING,4,10/21/2011 11:18,8.5,17377,United Kingdom
567170,23275,SET OF 3 HANGING OWLS OLLIE BEAK,10,9/18/2011 12:40,1.25,13566,United Kingdom
561875,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,7/31/2011 12:05,2.55,14885,United Kingdom
562517,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,8/5/2011 12:27,0.42,15719,United Kingdom
566789,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,12,9/15/2011 10:35,1.25,13134,United Kingdom
540357,22378,WALL TIDY RETROSPOT ,20,1/6/2011 15:14,0.85,13093,United Kingdom
581197,23162,REGENCY TEA STRAINER,1,12/7/2011 17:56,3.75,,United Kingdom
544111,22077,6 RIBBONS RUSTIC CHARM,24,2/16/2011 11:18,1.65,16126,United Kingdom
545081,22585,PACK OF 6 BIRDY GIFT TAGS,12,2/28/2011 10:35,1.25,16057,United Kingdom
570690,22230,JIGSAW TREE WITH WATERING CAN,1,10/11/2011 16:37,1.63,,United Kingdom
537140,21650,ASSORTED TUTTI FRUTTI BRACELET,3,12/5/2010 12:53,0.65,12748,United Kingdom
568168,23370,SET 36 COLOURING PENCILS DOILY,4,9/25/2011 12:46,1.25,15799,United Kingdom
580999,20839,FRENCH PAISLEY CUSHION COVER ,6,12/6/2011 17:49,0.85,17883,United Kingdom
537057,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12/5/2010 11:49,14.95,15351,United Kingdom
547891,21399,BLUE POLKADOT COFFEE MUG,48,3/28/2011 10:14,0.39,13266,United Kingdom
581492,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,12/9/2011 10:03,8.29,,United Kingdom
549738,21240,BLUE POLKADOT CUP,48,4/12/2011 9:28,0.85,,Hong Kong
550784,21257,VICTORIAN SEWING BOX MEDIUM,2,4/20/2011 13:59,7.95,13269,United Kingdom
573160,22698,PINK REGENCY TEACUP AND SAUCER,6,10/28/2011 8:58,2.95,14359,United Kingdom
C573092,20727,LUNCH BAG  BLACK SKULL.,-38,10/27/2011 14:38,1.45,13791,United Kingdom
568134,84050,PINK HEART SHAPE EGG FRYING PAN,1,9/23/2011 17:02,4.13,,United Kingdom
559120,22988,SOLDIERS EGG CUP ,12,7/6/2011 12:18,1.25,16393,United Kingdom
564733,22602,RETROSPOT WOODEN HEART DECORATION,1,8/28/2011 13:18,0.85,17841,United Kingdom
558906,23209,LUNCH BAG DOILEY PATTERN ,4,7/4/2011 16:35,1.65,15555,United Kingdom
545031,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4,2/25/2011 15:35,4.15,15990,United Kingdom
543273,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2/6/2011 11:29,0.85,16456,United Kingdom
579187,20777,CHRYSANTHEMUM NOTEBOOK,1,11/28/2011 15:31,1.63,,United Kingdom
566397,21535,RED RETROSPOT SMALL MILK JUG,1,9/12/2011 12:54,2.55,17811,United Kingdom
538657,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,12/13/2010 15:26,4.25,15867,United Kingdom
550500,85094,CANDY SPOT EGG WARMER RABBIT,4,4/18/2011 15:26,0.83,,United Kingdom
567514,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,9/20/2011 15:10,1.45,16928,United Kingdom
571304,20726,LUNCH BAG WOODLAND,10,10/17/2011 9:37,1.65,12526,Germany
550470,15036,ASSORTED COLOURS SILK FAN,4,4/18/2011 13:49,1.63,,United Kingdom
561470,22295,HEART FILIGREE DOVE LARGE,12,7/27/2011 13:14,1.65,12523,France
551055,22029,SPACEBOY BIRTHDAY CARD,24,4/26/2011 11:51,0.42,15903,United Kingdom
555397,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,6/2/2011 17:26,10.79,,United Kingdom
549733,22938,CUPCAKE LACE PAPER SET 6,4,4/11/2011 16:56,1.95,17827,United Kingdom
569545,21260,FIRST AID TIN,1,10/4/2011 16:37,6.63,,United Kingdom
564838,21090,SET/6 COLLAGE PAPER PLATES,8,8/30/2011 12:43,0.83,,United Kingdom
557636,21790,VINTAGE SNAP CARDS,1,6/21/2011 15:41,0.85,17841,United Kingdom
574561,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,11/4/2011 15:52,0.83,,United Kingdom
563193,21875,KINGS CHOICE MUG,1,8/12/2011 16:30,3.29,,United Kingdom
573387,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,10/30/2011 14:33,1.25,15054,United Kingdom
573343,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,10/30/2011 11:59,1.65,13566,United Kingdom
581439,21212,PACK OF 72 RETROSPOT CAKE CASES,1,12/8/2011 16:30,1.25,,United Kingdom
580675,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,12/5/2011 14:35,2.08,15640,United Kingdom
540099,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,1/4/2011 16:41,4.25,15808,United Kingdom
562608,22192,BLUE DINER WALL CLOCK,2,8/8/2011 11:45,8.5,15502,United Kingdom
568991,21479,WHITE SKULL HOT WATER BOTTLE ,1,9/29/2011 16:44,4.25,18204,United Kingdom
560693,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,7/20/2011 12:01,1.65,13136,United Kingdom
569556,23301,GARDENERS KNEELING PAD KEEP CALM ,12,10/5/2011 8:50,1.65,14936,Channel Islands
549235,22147,FELTCRAFT BUTTERFLY HEARTS,3,4/7/2011 11:16,1.45,15530,United Kingdom
549285,22382,LUNCH BAG SPACEBOY DESIGN ,10,4/7/2011 13:45,1.65,14981,United Kingdom
568567,21770,OPEN CLOSED METAL SIGN,1,9/27/2011 18:41,9.96,,United Kingdom
555001,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,5/31/2011 8:32,0.65,16566,United Kingdom
556433,22835,HOT WATER BOTTLE I AM SO POORLY,1,6/10/2011 14:01,7.46,,United Kingdom
551423,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,4/28/2011 14:31,1.65,,United Kingdom
541711,21058,PARTY INVITES WOODLAND,24,1/21/2011 11:18,0.85,14646,Netherlands
544303,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2/17/2011 13:28,3.95,18116,United Kingdom
574856,22972,CHILDREN'S SPACEBOY MUG,1,11/7/2011 12:06,3.29,,United Kingdom
566726,23332,IVORY WICKER HEART LARGE,2,9/14/2011 13:12,1.65,15021,United Kingdom
559055,22891,TEA FOR ONE POLKADOT,1,7/5/2011 17:09,4.13,,United Kingdom
541809,20724,RED RETROSPOT CHARLOTTE BAG,34,1/21/2011 14:59,2.46,,United Kingdom
548510,22424,ENAMEL BREAD BIN CREAM,1,3/31/2011 15:02,12.75,17861,United Kingdom
541497,21990,MODERN FLORAL STATIONERY SET,2,1/18/2011 15:19,2.46,,United Kingdom
580879,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,12/6/2011 12:18,0.65,17346,United Kingdom
571304,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,10/17/2011 9:37,2.1,12526,Germany
570167,22507,MEMO BOARD RETROSPOT  DESIGN,4,10/7/2011 14:04,4.95,15615,United Kingdom
565396,21722,SWEET PUDDING STICKER SHEET,2,9/2/2011 16:39,1.63,,United Kingdom
569653,20713,JUMBO BAG OWLS,10,10/5/2011 12:52,2.08,12451,Switzerland
556822,23081,GREEN METAL BOX ARMY SUPPLIES,1,6/15/2011 10:22,8.25,17155,United Kingdom
567668,20669,RED HEART LUGGAGE TAG,1,9/21/2011 15:29,2.46,,United Kingdom
544037,22667,RECIPE BOX RETROSPOT ,6,2/15/2011 11:31,2.95,14961,United Kingdom
557793,23162,REGENCY TEA STRAINER,2,6/22/2011 17:30,3.75,14998,United Kingdom
557213,22536,MAGIC DRAWING SLATE PURDEY,1,6/17/2011 12:16,0.42,15021,United Kingdom
576212,21479,WHITE SKULL HOT WATER BOTTLE ,1,11/14/2011 12:45,4.25,18082,United Kingdom
556107,21668,RED STRIPE CERAMIC DRAWER KNOB,6,6/8/2011 17:09,1.25,17360,United Kingdom
580260,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/2/2011 12:36,2.95,14085,United Kingdom
570455,22337,ANGEL DECORATION PAINTED ZINC ,4,10/10/2011 15:27,0.65,14529,United Kingdom
561690,20727,LUNCH BAG  BLACK SKULL.,10,7/29/2011 9:11,1.65,13875,United Kingdom
550978,22083,PAPER CHAIN KIT RETROSPOT,6,4/21/2011 17:31,2.95,13983,United Kingdom
572746,23265,SET OF 3 WOODEN TREE DECORATIONS,2,10/25/2011 16:30,1.25,13263,United Kingdom
566279,21650,ASSORTED TUTTI FRUTTI BRACELET,10,9/11/2011 14:09,0.19,14432,United Kingdom
565917,22178,VICTORIAN GLASS HANGING T-LIGHT,2,9/7/2011 16:15,2.46,,United Kingdom
567140,82482,WOODEN PICTURE FRAME WHITE FINISH,6,9/16/2011 14:47,2.95,15410,United Kingdom
572282,22064,PINK DOUGHNUT TRINKET POT ,2,10/23/2011 11:39,1.65,17634,United Kingdom
563360,22993,SET OF 4 PANTRY JELLY MOULDS,3,8/15/2011 15:06,1.25,15023,United Kingdom
544406,22585,PACK OF 6 BIRDY GIFT TAGS,22,2/18/2011 13:26,1.25,16726,United Kingdom
566221,DOT,DOTCOM POSTAGE,1,9/9/2011 16:13,197.74,,United Kingdom
536837,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,12/2/2010 18:15,2.1,14395,United Kingdom
558068,22813,PACK 3 BOXES BIRD PANNETONE ,2,6/24/2011 15:51,4.13,,United Kingdom
564329,21232,STRAWBERRY CERAMIC TRINKET BOX,24,8/24/2011 13:55,1.25,12569,Germany
538877,20724,RED RETROSPOT CHARLOTTE BAG,90,12/14/2010 15:29,2.51,,United Kingdom
569129,23077,DOUGHNUT LIP GLOSS ,20,9/30/2011 13:40,1.25,15034,United Kingdom
539293,22198,LARGE POPCORN HOLDER ,12,12/16/2010 16:42,1.65,18223,United Kingdom
562276,23298,SPOTTY BUNTING,3,8/4/2011 10:23,4.95,17735,United Kingdom
540951,22061,LARGE CAKE STAND  HANGING STRAWBERY,12,1/12/2011 13:10,8.5,13113,United Kingdom
543737,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,2/11/2011 12:45,4.95,12477,Germany
568526,84660A,WHITE STITCHED WALL CLOCK,20,9/27/2011 13:04,0.79,17656,United Kingdom
580956,22467,GUMBALL COAT RACK,7,12/6/2011 14:23,2.55,17841,United Kingdom
557492,85212,MINI PAINTED GARDEN DECORATION ,24,6/20/2011 15:08,0.29,13717,United Kingdom
549185,21563,RED HEART SHAPE LOVE BUCKET ,6,4/7/2011 9:35,2.95,18272,United Kingdom
538992,22113,GREY HEART HOT WATER BOTTLE,5,12/15/2010 11:56,3.75,15950,United Kingdom
575075,22726,ALARM CLOCK BAKELIKE GREEN,2,11/8/2011 13:19,3.75,13975,United Kingdom
536945,22469,HEART OF WICKER SMALL,1,12/3/2010 12:24,1.65,14083,United Kingdom
575886,20750,RED RETROSPOT MINI CASES,1,11/11/2011 13:57,7.95,12517,Germany
553834,23175,REGENCY MILK JUG PINK ,8,5/19/2011 11:47,3.25,15189,United Kingdom
545235,22748,POPPY'S PLAYHOUSE KITCHEN,6,3/1/2011 10:31,2.1,12683,France
567170,23301,GARDENERS KNEELING PAD KEEP CALM ,2,9/18/2011 12:40,1.65,13566,United Kingdom
578921,23289,DOLLY GIRL CHILDRENS BOWL,1,11/27/2011 11:57,1.25,13596,United Kingdom
580730,84661C,PINK SQUARE TABLE CLOCK,1,12/5/2011 17:28,4.96,,United Kingdom
580997,48188,DOORMAT WELCOME PUPPIES,1,12/6/2011 17:23,8.25,15023,United Kingdom
572653,22587,FELTCRAFT HAIRBAND RED AND BLUE,3,10/25/2011 12:12,0.85,15861,United Kingdom
553741,22474,SPACEBOY TV DINNER TRAY,3,5/19/2011 9:37,4.95,12520,Germany
572335,22865,HAND WARMER OWL DESIGN,12,10/24/2011 10:27,2.1,14493,United Kingdom
551544,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,5/3/2011 9:33,2.55,12683,France
575985,84519B,CARROT CHARLIE+LOLA COASTER SET,1,11/13/2011 14:09,1.25,17841,United Kingdom
550986,84598,BOYS ALPHABET IRON ON PATCHES,1,4/21/2011 18:06,0.21,,United Kingdom
557226,15036,ASSORTED COLOURS SILK FAN,12,6/17/2011 13:39,0.83,15805,United Kingdom
555149,22838,3 TIER CAKE TIN RED AND CREAM,1,5/31/2011 15:49,29.13,,United Kingdom
558993,23005,TRAVEL CARD WALLET I LOVE LONDON,48,7/5/2011 11:49,0.42,16729,United Kingdom
539492,22501,PICNIC BASKET WICKER LARGE,2,12/20/2010 10:14,21.23,,United Kingdom
569669,22385,JUMBO BAG SPACEBOY DESIGN,1,10/5/2011 13:47,2.08,14730,United Kingdom
C544174,21272,SALLE DE BAIN HOOK,-1,2/16/2011 14:13,1.25,13001,United Kingdom
572517,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,10/24/2011 14:47,1.65,15068,United Kingdom
564630,23332,IVORY WICKER HEART LARGE,12,8/26/2011 11:53,1.65,13644,United Kingdom
555540,21179,NO JUNK MAIL METAL SIGN,2,6/5/2011 12:48,1.25,13668,United Kingdom
550643,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,2,4/19/2011 16:14,0.39,18116,United Kingdom
574312,22121,NOEL WOODEN BLOCK LETTERS ,1,11/3/2011 17:39,5.95,17221,United Kingdom
574834,48116,DOORMAT MULTICOLOUR STRIPE,4,11/7/2011 11:30,8.25,13139,United Kingdom
555003,22445,PENCIL CASE LIFE IS BEAUTIFUL,12,5/31/2011 9:36,2.95,12787,Netherlands
565927,22602,RETROSPOT WOODEN HEART DECORATION,12,9/8/2011 10:08,0.85,,EIRE
540247,84970S,HANGING HEART ZINC T-LIGHT HOLDER,6,1/5/2011 15:56,0.85,15464,United Kingdom
570500,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,3,10/11/2011 9:19,1.65,15858,United Kingdom
568367,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,9/26/2011 15:51,2.95,15755,United Kingdom
546524,22961,JAM MAKING SET PRINTED,5,3/14/2011 12:51,1.45,17811,United Kingdom
540993,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/13/2011 9:23,0.55,13284,United Kingdom
568788,23236,STORAGE TIN VINTAGE DOILY ,1,9/29/2011 9:23,2.89,17894,United Kingdom
569330,21934,SKULL SHOULDER BAG,2,10/3/2011 13:31,1.65,15311,United Kingdom
550471,84946,ANTIQUE SILVER T-LIGHT GLASS,12,4/18/2011 13:52,2.46,,United Kingdom
563622,75049L,LARGE CIRCULAR MIRROR MOBILE,6,8/18/2011 10:21,1.25,15189,United Kingdom
550986,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,4/21/2011 18:06,4.13,,United Kingdom
555327,20712,JUMBO BAG WOODLAND ANIMALS,2,6/2/2011 11:03,4.13,,United Kingdom
549920,48138,DOORMAT UNION FLAG,2,4/13/2011 9:52,7.95,18236,United Kingdom
539379,22692,DOORMAT WELCOME TO OUR HOME,2,12/17/2010 11:43,7.95,15780,United Kingdom
580660,23355,HOT WATER BOTTLE KEEP CALM,8,12/5/2011 13:49,4.95,16592,United Kingdom
559673,85130D,BEADED CRYSTAL HEART PINK LARGE,6,7/11/2011 14:10,0.79,13224,United Kingdom
557308,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,6/19/2011 15:13,0.55,16744,United Kingdom
539437,22728,ALARM CLOCK BAKELIKE PINK,1,12/17/2010 14:54,7.62,,United Kingdom
553537,22109,FULL ENGLISH BREAKFAST PLATE,12,5/17/2011 15:25,3.75,14032,United Kingdom
556237,20701,PINK CAT FLORAL CUSHION COVER ,1,6/9/2011 15:34,4.13,,United Kingdom
564817,22076,6 RIBBONS EMPIRE  ,2,8/30/2011 12:02,1.25,,United Kingdom
547573,22148,EASTER CRAFT 4 CHICKS ,24,3/24/2011 10:04,1.95,12948,United Kingdom
560527,23232,WRAP VINTAGE LEAF DESIGN,25,7/19/2011 11:57,0.42,15727,United Kingdom
569715,21232,STRAWBERRY CERAMIC TRINKET BOX,4,10/5/2011 17:29,1.25,15856,United Kingdom
556777,22138,BAKING SET 9 PIECE RETROSPOT ,3,6/14/2011 12:31,4.95,14426,United Kingdom
542381,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,1/27/2011 14:07,4.25,17213,United Kingdom
572513,23393,HOME SWEET HOME CUSHION COVER ,1,10/24/2011 14:36,3.75,16728,United Kingdom
545719,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,3/7/2011 10:28,2.55,13344,United Kingdom
544684,22026,BANQUET BIRTHDAY  CARD  ,2,2/22/2011 16:32,0.83,,United Kingdom
570223,22969,HOMEMADE JAM SCENTED CANDLES,12,10/9/2011 13:11,1.45,15787,United Kingdom
553522,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,5/17/2011 14:43,0.85,15005,United Kingdom
566008,21158,MOODY GIRL DOOR HANGER ,4,9/8/2011 12:04,0.39,16426,United Kingdom
569415,20713,JUMBO BAG OWLS,11,10/4/2011 10:14,4.13,,United Kingdom
560772,22229,BUNNY WOODEN PAINTED WITH FLOWER ,2,7/20/2011 16:12,0.83,,United Kingdom
553202,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,5/15/2011 16:02,0.29,15854,United Kingdom
556113,23231,WRAP DOILEY DESIGN,25,6/9/2011 9:32,0.42,13510,United Kingdom
566291,22457,NATURAL SLATE HEART CHALKBOARD ,3,9/11/2011 15:31,2.95,12965,United Kingdom
539453,21790,VINTAGE SNAP CARDS,3,12/17/2010 17:08,1.66,,United Kingdom
547075,22682,FRENCH BLUE METAL DOOR SIGN 7,10,3/20/2011 14:35,1.25,15288,United Kingdom
543193,22727,ALARM CLOCK BAKELIKE RED ,4,2/4/2011 12:18,3.75,13725,United Kingdom
544823,22849,BREAD BIN DINER STYLE MINT,4,2/24/2011 9:28,14.95,14004,United Kingdom
567663,22077,6 RIBBONS RUSTIC CHARM,12,9/21/2011 15:15,1.95,14951,United Kingdom
543187,22727,ALARM CLOCK BAKELIKE RED ,4,2/4/2011 11:43,3.75,14778,United Kingdom
560773,22324,BLUE POLKADOT KIDS BAG,1,7/20/2011 16:17,4.13,,United Kingdom
575177,22155,STAR DECORATION RUSTIC,10,11/8/2011 18:41,0.83,,United Kingdom
